match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
18,1,0,1,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,0,2,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,0,3,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,0,4,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,0,5,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,0,6,Mohammed Taha,Right,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,1,1,Mohammed Taha,Right,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,1,2,Mohammed Taha,Right,Macneil Hadley Noronha,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,1,3,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,1,4,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,1,5,Mohammed Taha,Right,Macneil Hadley Noronha,Right,offspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,1,6,Mohammed Taha,Right,Macneil Hadley Noronha,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,2,1,Mohammed Taha,Right,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,2,2,Mohammed Taha,Right,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,2,3,Mohammed Taha,Right,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,2,4,Mohammed Taha,Right,Ronit More,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,2,5,Mohammed Taha,Right,Ronit More,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,2,6,Vijaya Basavaraj Raj,Right,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,3,1,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,3,2,Vijaya Basavaraj Raj,Right,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,3,3,Vijaya Basavaraj Raj,Right,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,3,4,Vijaya Basavaraj Raj,Right,Macneil Hadley Noronha,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,3,5,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,Wide
18,1,3,5,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,3,6,Vijaya Basavaraj Raj,Right,Macneil Hadley Noronha,Right,offspin,spin,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,4,1,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,4,2,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,4,3,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,4,4,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,4,5,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,4,6,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,1,Krishnan Shrijith,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,2,Krishnan Shrijith,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,3,Krishnan Shrijith,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,4,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,5,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,5,6,Krishnan Shrijith,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,1,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,2,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,3,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,4,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,5,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,6,6,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,1,Krishnan Shrijith,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,2,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,3,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,4,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,5,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,7,6,Devdutt Padikkal,Left,Macneil Hadley Noronha,Right,offspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,1,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,2,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,3,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,4,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,5,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,8,6,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,1,Krishnan Shrijith,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,2,Krishnan Shrijith,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,3,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,4,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,5,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,9,6,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,10,1,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,10,2,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,10,3,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,10,4,Krishnan Shrijith,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,10,5,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,10,6,Devdutt Padikkal,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,11,1,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,11,2,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,11,3,Krishnan Shrijith,Left,Ronit More,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,11,4,Abhinav Manohar,Right,Ronit More,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,1,11,5,Devdutt Padikkal,Left,Ronit More,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,11,6,Abhinav Manohar,Right,Ronit More,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,1,Devdutt Padikkal,Left,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,2,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,3,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,4,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,5,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,12,6,Devdutt Padikkal,Left,Sachin Shinde,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,1,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,2,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,3,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,5,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,4,Devdutt Padikkal,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,5,Devdutt Padikkal,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,13,6,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,1,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,2,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,3,Devdutt Padikkal,Left,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,4,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,Wide
18,1,14,4,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,Wide
18,1,14,4,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,5,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,14,6,Abhinav Manohar,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,1,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,2,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,3,Abhinav Manohar,Right,Kranthi Kumar,Right,medium,pace,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,4,Abhinav Manohar,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,5,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,15,6,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,1,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,2,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,3,Devdutt Padikkal,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,4,Abhinav Manohar,Right,Shreevathsa Acharya,Right,fast,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,5,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,16,6,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,1,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,2,Devdutt Padikkal,Left,Kranthi Kumar,Right,medium,pace,0,0,TRUE,Caught,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,3,Manvanth Kumar,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,4,Manvanth Kumar,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,5,Manvanth Kumar,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,17,6,Shivkumar Rakshith,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,1,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,2,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,3,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,4,Manvanth Kumar,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,5,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,18,6,Shivkumar Rakshith,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,1,Manvanth Kumar,Left,Kranthi Kumar,Right,medium,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,2,KC Cariappa,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,3,Shivkumar Rakshith,Right,Kranthi Kumar,Right,medium,pace,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,4,Shreesha Achar,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,5,KC Cariappa,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,1,19,6,KC Cariappa,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,0,1,Lochan S Gowda,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,LB
18,2,0,2,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,0,3,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,0,4,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,0,5,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,0,6,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,1,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,Wide
18,2,1,1,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,2,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,2,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,3,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,4,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,5,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,1,6,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,1,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,Wide
18,2,1,6,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,1,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,2,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,3,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,4,Sharath BR,Right,Shreesha Achar,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,5,Lochan S Gowda,Right,Shreesha Achar,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,2,6,Lochan S Gowda,Right,Shreesha Achar,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,1,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,2,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,3,Sharath BR,Right,Nithin Nagaraja,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,4,Sharath BR,Right,Nithin Nagaraja,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,5,Sharath BR,Right,Nithin Nagaraja,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,3,6,Lochan S Gowda,Right,Nithin Nagaraja,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,1,Sharath BR,Right,KC Cariappa,Right,legspin,spin,0,0,TRUE,Bowled,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,2,Aneesh K V,Right,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,3,Aneesh K V,Right,KC Cariappa,Right,legspin,spin,0,0,TRUE,CAUGHT,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,4,Thippa Reddy,Left,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,5,Thippa Reddy,Left,KC Cariappa,Right,legspin,spin,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,4,6,Thippa Reddy,Left,KC Cariappa,Right,legspin,spin,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,1,Thippa Reddy,Left,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,2,Thippa Reddy,Left,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,3,Thippa Reddy,Left,Manvanth Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,4,Thippa Reddy,Left,Manvanth Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,5,Thippa Reddy,Left,Manvanth Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
18,2,5,6,Lochan S Gowda,Right,Manvanth Kumar,Right,fast,pace,4,0,FALSE,,TRUE,Hubli Tigers,Mangaluru Dragons,152,7,129,10,
